"id_cliente";"id_solicitacao_emp";"id_historico_emp";"idade_cliente";"salario_anual";"propriedade";"anos_trabalhados";"motivo_emp";"pontuacao_emp";"valor_emp_solicitado";"taxa_juros";"possibilidade_inadimplencia";"percentual_emp_salario";"inadimplencia_anterior";"anos_primeira_solc_emp"
"xv7crdd3-xkbs";"b7auqzf6-sdwe";"juxucpta-2bhz";21;65500;"Alugada";6.0;"Educativo";"C";8000;12.84;0;0.12;"y";2
"qqwaqusx-sr1p";"b7cgl4hp-t0z3";"5beotxnj-2xby";27;60000;"Hipoteca";5.0;"Médico";"A";6000;8.94;0;0.1;"n";10
"zyrdvtuk-ykiz";"b7eju2ez-qbk4";"kskx2tky-x2r3";29;54099;"Hipoteca";2.0;"Pag. de débitos";"B";21000;9.96;0;0.39;"n";6
"iktowq3g-dyip";"b7f1nnhi-sllr";"fbrcwmme-3lwv";33;150000;"Hipoteca";12.0;"Educativo";"B";13125;0.0;0;0.09;"n";9
"2rrozozr-kmyl";"b7hienry-sboo";"5oho6hx6-li5q";24;72984;"Hipoteca";3.0;"Pessoal";"A";12000;0.0;0;0.16;"n";4
"iafqqdui-4cu0";"b7igqtrb-3qmi";"6d8ev9i1-sktu";32;60000;"Hipoteca";2.0;"Empreendimento";"B";7125;9.99;0;0.12;"n";7
"ebdxamke-mywb";"b7kgo3pl-9pm0";"olxledzp-u8ri";22;32376;"Alugada";1.0;"Educativo";"C";10000;13.61;1;0.31;"y";4
"xvp5ilxj-dsdt";"b7lpxeqj-lwud";"kb7jedpl-wujj";22;58000;"Alugada";0.0;"Educativo";"A";17475;7.51;0;0.3;"n";3
"s9bchgtx-hltl";"b7mpni4d-ywbv";"nltejdwb-nofe";29;32000;"Alugada";3.0;"Médico";"C";11500;14.22;1;0.36;"n";7
"9ywiikc5-clzd";"b7mx0g2g-akao";"mjmj3zz8-ir1s";26;109000;"Hipoteca";10.0;"Pessoal";"A";15000;6.99;0;0.14;"n";4
"rps1jcbb-xnle";"b7qwumrw-8284";"gs53ekqu-07o5";26;39516;"Alugada";0.0;"Médico";"A";5000;7.74;0;0.13;"n";3
"jtcjngca-lybv";"b7ryfzsk-qpce";"bfggrm9g-xwax";39;57000;"Hipoteca";16.0;"Educativo";"B";6300;10.99;0;0.11;"n";17
"gs5nqiya-2l42";"b7set16h-vlfr";"aoztqrtd-bh2t";40;46000;"Hipoteca";5.0;"Médico";"A";10000;7.9;0;0.22;"n";16
"dbmsccbb-gvnu";"b7syjlan-rnyj";"s5fsajeq-9n99";22;78369;"Hipoteca";6.0;"Pag. de débitos";"E";11000;17.99;1;0.14;"n";3
"a2zgmh8z-fiyr";"b7tn8br2-odmy";"mol3tpfh-c5k8";22;65000;"Alugada";6.0;"Médico";"A";16000;8.49;0;0.25;"n";4
"xxtcik7f-nwpz";"b84du64a-pnld";"ishchgiw-k8ce";28;50000;"Alugada";0.0;"Médico";"C";8000;14.27;0;0.16;"n";9
"xb4eksrk-pon9";"b88acyyy-de9p";"ak7kvvh3-xw7u";29;73000;"Alugada";2.0;"Educativo";"A";9200;7.88;0;0.13;"n";5
"36qthk8k-dy5s";"b8c16xwo-ckco";"qw16tgg0-dsqr";24;30000;"Própria";7.0;"Melhora do lar";"C";10000;12.61;0;0.33;"n";3
"jdkrshvd-fevv";"b8c6tpod-8qjt";"m0cpnezh-hhfm";34;32000;"Alugada";9.0;"Médico";"D";3000;14.59;0;0.09;"y";7
"sjqygmfa-ykai";"b8cjyepk-h1eg";"nw27jfcw-ldpl";24;78000;"Alugada";1.0;"Pag. de débitos";"B";3500;11.83;1;0.04;"n";3
"tyrkcq6h-4xgk";"b8ckg6wj-ev8o";"ld7xipwx-wlpi";29;30000;"Hipoteca";3.0;"Médico";"B";4000;0.0;0;0.13;"n";7
"wq15rdhj-2blg";"b8cnemgi-fr6g";"pmc3cwdt-dgjq";23;33300;"Própria";2.0;"Empreendimento";"C";9000;13.57;0;0.27;"y";4
"dyqly8ks-ftwa";"b8ellhaw-y3ah";"b9roaqfb-pztm";26;51000;"Alugada";10.0;"Pag. de débitos";"E";12500;14.18;1;0.25;"n";4
"rgyv4bp4-zah6";"b8ktnqjk-sgke";"ifuu77i3-8uf8";23;0;"Alugada";0.0;"Pag. de débitos";"B";3300;6.17;1;0.17;"n";2
"4hpd5bve-cuvk";"b8lb8h5r-cusw";"ia7jhxuf-hmhp";21;53000;"Hipoteca";0.0;"Pessoal";"D";12000;13.24;0;0.23;"n";2
"oulzebmg-xnus";"b8lefmjm-a8cq";"6shex71x-l9pj";40;38000;"Alugada";4.0;"Pag. de débitos";"D";7000;15.99;1;0.18;"n";16
"ppnletzd-apct";"b8o5sqvi-tiib";"gkq9pg19-wxw4";24;35000;"Alugada";1.0;"Médico";"B";10000;0.0;0;0.29;"n";2
"zohx6mll-wunx";"b8omoels-j4it";"k6b2rbr6-qhmy";21;110000;"Alugada";0.0;"Educativo";"C";3500;13.99;0;0.03;"y";3
"s790xfmt-9jqt";"b8oraff1-e5ai";"t9zuq9pv-rnfv";22;30000;"Alugada";6.0;"Médico";"A";8000;5.42;0;0.27;"n";4
"jdawdaez-ej2s";"b8ply0ll-gweh";"p0ej4c4y-kexp";21;58951;"Hipoteca";5.0;"Médico";"A";3000;7.51;0;0.05;"n";4
"38g2wqak-9euk";"b8qrf3xj-0t9g";"1t0aadzb-hjne";24;48000;"Hipoteca";7.0;"Médico";"A";12000;7.29;0;0.25;"n";3
"n3hlxbzv-pfb6";"b8wwiqnb-fwmr";"rxh6hdne-w3kj";25;80000;"Hipoteca";6.0;"Médico";"A";3000;6.03;0;0.04;"n";2
"jwpmasgd-nwkn";"b8xneqjk-m5xb";"pxt78k0h-1t6w";25;57000;"Alugada";8.0;"Médico";"B";2000;11.36;0;0.04;"n";2
"ijkijgwo-ighp";"b8zkexo9-q2nu";"rhphpyyy-1cst";25;57996;"Alugada";4.0;"Pag. de débitos";"B";9000;11.83;0;0.16;"n";4
"ymwxyp9g-tss9";"b8zlpvch-mohj";"n7xjs1jg-krwl";31;42000;"Alugada";4.0;"Educativo";"B";10000;11.71;1;0.24;"n";5
"gd2zsewb-m5xf";"b9430dao-jutf";"6r6ryzyl-ubso";40;35827;"Alugada";13.0;"Médico";"B";5000;10.75;0;0.14;"n";16
"mqfjhpih-08cz";"b9895dzq-2kvt";"6njcfklu-kxam";26;89028;"Alugada";0.0;"Pag. de débitos";"A";30000;6.62;1;0.34;"n";3
"xpxcswrb-frax";"b9bbnfoj-ljxl";"outxkfea-7vlk";33;25200;"Alugada";3.0;"Médico";"E";1600;16.69;1;0.06;"n";6
"zo1zto1i-ep8l";"b9cokrx6-8ihg";"csblafwa-pkk1";21;72000;"Hipoteca";5.0;"Pag. de débitos";"A";2000;6.54;0;0.03;"n";2
"kz6vj5wk-9qnx";"b9htto9b-9ypu";"fwzt8ksd-azlk";43;48000;"Alugada";1.0;"Pessoal";"B";6000;11.14;0;0.13;"n";13
"rookdigu-pwo3";"b9ilznpz-t0aa";"d6brnpke-ou9z";22;111000;"Alugada";1.0;"Empreendimento";"B";15000;10.62;0;0.14;"n";3
"xha25n6l-bk3w";"b9jicov3-x2o4";"pmhuumum-inln";33;94000;"Alugada";4.0;"Empreendimento";"A";7200;0.0;0;0.08;"n";6
"lpqmh3a0-ipow";"b9kpjgkf-ctay";"jy9lpm7o-n1eq";21;21000;"Alugada";5.0;"Médico";"F";5000;20.89;1;0.24;"n";2
"qtputfoz-ozgu";"b9l7qqtb-skby";"jde2hiqi-b3gu";24;19000;"Própria";3.0;"Médico";"";19800;0.0;0;0.26;"y";2
"572qiv5w-fl0p";"b9medcy1-nohw";"h508izuu-ahon";30;51372;"Alugada";0.0;"Melhora do lar";"A";4500;6.39;0;0.09;"n";7
"tbryq1oj-azro";"b9nacdgb-cned";"xgeyxxj0-m9kb";25;106000;"Alugada";4.0;"Pessoal";"B";5000;0.0;0;0.05;"n";4
"fglqxluw-mrwr";"b9nlxqvs-zw2o";"f98kajdd-ttkn";23;70000;"Própria";7.0;"Educativo";"C";16000;14.35;0;0.23;"n";3
"ywrjyijj-twdc";"b9ohbohl-hquf";"gfz5grg4-nh4p";26;109200;"Hipoteca";10.0;"Pessoal";"A";2300;7.9;0;0.02;"n";4
"tnpw3lpk-dhnb";"b9okymn6-rspb";"micfxcrh-necs";22;44000;"Alugada";1.0;"Educativo";"E";16000;16.35;1;0.36;"n";3
"yxrygne9-cjwe";"b9sohwac-n5yl";"yh4rjgsm-o4al";24;19200;"Hipoteca";0.0;"Melhora do lar";"A";7000;5.99;1;0.36;"n";4
"begwkaql-b1gg";"b9uk0dgb-t4dc";"q8swhn45-o8oj";32;0;"Alugada";0.0;"Médico";"A";12000;14.54;0;0.27;"n";2
"owuhpann-rgqn";"b9z4hll7-b61s";"basr4wub-rmbg";23;59000;"Hipoteca";7.0;"Empreendimento";"A";2000;5.42;0;0.03;"n";2
"g0bhzhyc-5737";"ba14ux04-6whk";"vklzs5r6-4yix";43;65000;"Hipoteca";27.0;"Empreendimento";"A";6000;7.49;0;0.09;"n";17
"njfqst9d-8apw";"ba3nhgse-qdrn";"5t88nrlw-wj6r";33;63000;"Própria";2.0;"Educativo";"A";12800;7.88;0;0.2;"n";10
"kzbtxebi-plx4";"ba7cx69k-cnsi";"qt1m9rte-oe81";26;50400;"Própria";0.0;"Empreendimento";"B";6725;10.62;0;0.13;"n";4
"igjpn4pa-6hsy";"ba9jffpu-icdr";"xzgw0ctx-qvk9";26;78420;"Hipoteca";2.0;"Melhora do lar";"B";8000;11.49;0;0.1;"n";4
"t0zcitc8-4piv";"ba9mhnlw-9e4s";"kycg4d5m-embf";26;100000;"Alugada";5.0;"Empreendimento";"C";15000;13.49;0;0.15;"y";4
"byzcyubs-5jgi";"baa4osaq-7mgb";"ntovnwzx-fvck";35;53500;"Hipoteca";3.0;"Melhora do lar";"B";10000;9.91;0;0.19;"n";9
"g74d0srt-ajym";"baabxarr-lwx4";"vbrriytg-f6be";33;70000;"Própria";17.0;"Empreendimento";"A";24000;7.49;0;0.34;"n";6
"uk1os3fz-262u";"bac4ryd2-ie9d";"rirtgzm7-qqjz";23;80000;"Alugada";5.0;"Pessoal";"A";10000;8.49;0;0.13;"n";2
"7x6obwgj-3l6r";"badxnoqf-9sxo";"v2qtb7ey-ocgo";23;144000;"Própria";1.0;"Empreendimento";"A";6800;7.49;0;0.05;"n";2
"iob1jbax-uc5e";"bady6kn7-ok9q";"q8luuwaa-q734";41;37000;"Própria";0.0;"Empreendimento";"C";10000;13.79;0;0.27;"y";13
"t4f16liw-vvzr";"baemiozf-lvy1";"da3ay30f-bsab";41;200000;"Hipoteca";2.0;"Empreendimento";"B";1000;10.38;0;0.01;"n";13
"naxzdm3q-wmo9";"baen0k9z-ovod";"28obrjqd-7dbl";23;60480;"Alugada";7.0;"Educativo";"B";15000;10.83;0;0.25;"n";2
"621ocrrj-xpdw";"baenn79x-z53c";"89jmehj4-prge";22;70000;"Hipoteca";1.0;"Educativo";"A";8000;7.49;0;0.11;"n";3
"e8pbmyxf-gt9t";"baf3fyia-lfeh";"rmjc2nt9-lh7b";23;21600;"Hipoteca";7.0;"Educativo";"A";2000;6.17;0;0.09;"n";4
"yyllbmle-v3jy";"bafcndlm-he63";"de4aojrw-jkg4";24;172000;"Hipoteca";5.0;"Educativo";"B";15000;10.37;0;0.09;"n";4
"zaetcvfd-sx6q";"bafhgu55-hnu1";"jcj7gjk2-auqy";35;54000;"Alugada";1.0;"Médico";"D";9000;14.46;1;0.17;"n";9
"tenyex9p-fkf9";"bahfmwpp-pjye";"rbf6wfoy-4kxy";31;45000;"Hipoteca";15.0;"Melhora do lar";"C";15000;13.06;0;0.33;"y";5
"yph5xkno-xgkt";"bakixnxx-iofp";"e7kjlhhe-zzy6";33;30000;"Alugada";11.0;"Médico";"C";10000;11.03;1;0.33;"n";6
"wdr3erep-uzxq";"bakkdgh0-ifvw";"7jeoqoyr-jpay";29;100000;"Própria";13.0;"Melhora do lar";"A";10000;6.92;0;0.1;"n";7
"qunk7brd-rrq6";"balr8idt-kgaw";"i4s8jmj3-yawl";32;52000;"Própria";14.0;"Empreendimento";"A";15000;6.91;0;0.29;"n";6
"xtsqjyts-ziue";"bamlshni-h9v9";"4gekhtnc-hjfa";33;56000;"Hipoteca";13.0;"Médico";"A";12000;6.62;0;0.21;"n";6
"zptvs7jy-g36u";"ban6gpfo-5ev8";"x1ljqgij-ssi8";27;104371;"Alugada";4.0;"Educativo";"D";15000;16.77;0;0.14;"y";6
"ghrmze2f-l3xl";"baneye7i-j0ck";"vqwbswye-nrge";30;90000;"Alugada";3.0;"Médico";"C";12000;12.29;0;0.13;"n";5
"v4qsy5qu-l5xg";"banpybiw-exvy";"wupwamtw-gp4h";23;60000;"Hipoteca";5.0;"Pag. de débitos";"A";7200;0.0;0;0.12;"n";4
"lfuabhun-4tlr";"baqgl9wi-n4b7";"ppsecs1d-xr55";23;27996;"Própria";2.0;"Médico";"B";9250;10.75;0;0.33;"n";2
"b7hpdkyq-cryx";"basbwa6a-bdmq";"w7axgmlp-e77h";0;12000;"Alugada";2.0;"Pessoal";"B";1200;9.99;0;0.02;"n";6
"slmysgcq-e61y";"base964o-ky3u";"tg2t49q3-tyw6";34;67000;"Hipoteca";4.0;"Educativo";"A";7000;7.51;0;0.1;"n";9
"9k5x6oju-a6ov";"basfhtok-wweq";"2a2qwe8e-tafq";24;52800;"Alugada";8.0;"Pessoal";"A";9000;7.49;0;0.17;"n";4
"ncqy9s4f-zfeq";"basm34oq-nbom";"ccvm9cbf-bphl";30;65004;"Hipoteca";3.0;"Pag. de débitos";"A";5250;9.63;0;0.08;"n";8
"5rwylzpw-xhzc";"bat7ymql-tdsb";"utrppzeg-26yx";47;79500;"Hipoteca";0.0;"Médico";"A";16000;7.51;0;0.2;"n";14
"jw0edjsb-tggc";"batgkzg4-jqu9";"bgiygssg-f1i6";30;78000;"Hipoteca";2.0;"Educativo";"B";10800;10.36;0;0.14;"n";9
"zweyhyhu-qh6i";"batqbzlp-l41a";"remy0fd5-dwpt";48;32304;"Hipoteca";22.0;"Médico";"B";15000;9.63;0;0.46;"n";17
"gs9btwcp-ypa6";"baxkccpb-fceh";"c4applrw-cupy";27;102000;"Hipoteca";1.0;"Melhora do lar";"C";15000;12.84;0;0.15;"n";7
"itgios1x-aggn";"baxuylnp-bfs1";"vlutytww-nir0";35;26000;"Alugada";3.0;"Pessoal";"A";8000;7.9;1;0.31;"n";10
"dgaasjyz-gjix";"baxwww4z-6hss";"wttkebqq-c3tb";22;76000;"Alugada";6.0;"Educativo";"B";7000;11.12;0;0.09;"n";2
"j48xckgf-9huo";"bayr06rp-iuzg";"342ykf4k-k9td";27;96000;"Alugada";11.0;"Melhora do lar";"E";25000;0.0;0;0.26;"n";6
"rd8a7yy8-wfou";"bazgxmny-p3eq";"tykwp0uf-m521";22;90000;"Própria";6.0;"Empreendimento";"A";7000;7.14;0;0.08;"n";4
"yitvxrxv-gjrg";"bazoyufn-ck33";"loxmrtcv-x2mf";33;110000;"Hipoteca";10.0;"Médico";"A";18000;6.99;0;0.16;"n";9
"jbwwskin-b37i";"bb0j71n8-rg09";"s8zhun5f-9ftu";38;117960;"Hipoteca";0.0;"Médico";"A";12000;0.0;0;0.1;"n";17
"letvzuuo-fuij";"bb1dgwp4-2euy";"wxuamyya-wzpm";23;55000;"Própria";5.0;"Educativo";"B";11000;10.38;0;0.2;"n";3
"ozz134gy-e1wm";"bb2cx5pi-1mot";"2xoler5l-npk3";22;95000;"Alugada";0.0;"Médico";"A";4975;6.17;0;0.05;"n";3
"7mrsndxm-4nuj";"bb4cxrqg-koqw";"ghm7pu5h-vc4y";26;50000;"Alugada";0.0;"Pessoal";"B";4800;0.0;0;0.1;"n";2
"sbgxte6y-tmh4";"bb5adxdd-jmba";"aw9zyufa-xhry";25;42900;"Alugada";5.0;"Pessoal";"A";12000;8.9;0;0.28;"n";3
"eolviw8l-uxhq";"bb7ftyur-ars8";"qbe2d8rx-pmrm";22;78000;"Hipoteca";6.0;"Médico";"A";7750;7.51;0;0.1;"n";4
"2kmjoaxc-p7qp";"bb97kfat-k0fu";"jf59i55l-ow9h";24;105804;"Hipoteca";0.0;"Pessoal";"";15000;10.25;1;0.41;"n";4
"kz7gzkhm-ocjs";"bbarac7k-ucz0";"3g3cnhzf-66xh";27;130000;"Hipoteca";0.0;"Pessoal";"C";8000;13.35;0;0.06;"y";7
"86enijff-zyod";"bbbbhlgq-f6qo";"gfjhhkac-cmtx";25;40000;"Hipoteca";2.0;"Pessoal";"B";4500;10.99;0;0.11;"n";3
"zmwtch5z-cgjc";"bbcnazdr-pqua";"fxsio2tj-e49j";22;60000;"Alugada";2.0;"Médico";"B";12000;10.37;0;0.2;"n";3
"eknp8obd-ep8q";"bbdh0lrd-2d33";"64qkzesq-fegl";24;28800;"Alugada";5.0;"Pessoal";"A";8000;0.0;0;0.28;"n";3
"5ssrqjur-tqvj";"bbdraed9-f7ex";"pdbftzp1-zl9d";26;51000;"Hipoteca";2.0;"Pag. de débitos";"A";12000;6.17;0;0.24;"n";4
"l49jdha3-lbtl";"bbdwiffi-vajs";"upf7c5id-i3ca";22;33000;"Alugada";1.0;"Pag. de débitos";"A";2000;0.0;0;0.06;"n";3
"w1tn73xm-lxpa";"bbdycc5l-fpkp";"qc5xi7sn-6ief";26;52000;"Hipoteca";6.0;"Pessoal";"A";6500;6.76;0;0.13;"n";4
"omq6t51x-tb71";"bbe4fxqe-9qnb";"nxmm37ve-5zp8";24;20004;"Alugada";3.0;"Empreendimento";"C";3000;0.0;0;0.15;"n";4
"h7hkmbgj-lqgm";"bbeagsy6-2el8";"n39b5l9e-thhd";0;72000;"Hipoteca";6.0;"Educativo";"";9700;0.0;0;0.11;"n";5
"76ioe3mc-qpnt";"bbekgtga-rmd2";"b5ffyub1-yft8";23;37000;"Alugada";4.0;"Pag. de débitos";"A";6400;0.0;0;0.17;"n";4
"g41m6pqo-lgyt";"bbfkmzxe-xvke";"bwfkim6y-ww3e";33;50000;"Própria";2.0;"Pessoal";"C";1200;14.26;0;0.02;"n";6
"v3rqynzx-rod6";"bbhxzwqb-k6li";"x9rdisws-gpnx";32;54000;"Alugada";2.0;"Melhora do lar";"E";6000;15.95;1;0.11;"n";7
"5rdd5uh3-bk2x";"bbjvfwud-ypzz";"tmptkweq-xpjh";26;47000;"Hipoteca";0.0;"Pessoal";"A";3000;5.79;0;0.06;"n";2
"gedzdir3-znmz";"bbk0rzj2-ege4";"o9lrftty-e9a1";27;145000;"Alugada";11.0;"Médico";"B";5000;12.69;0;0.03;"n";7
"eoutd0vn-6ua1";"bbkbkwhc-wlgz";"ylrma9h9-o0pi";40;22800;"Alugada";0.0;"Médico";"A";1500;7.29;0;0.07;"n";16
"ipqnxddq-1jpd";"bbkgzcbc-lhfl";"b3k4x2gf-b3sp";22;58000;"Hipoteca";1.0;"Empreendimento";"A";4000;7.29;0;0.07;"n";3
"am4zhthq-m9al";"bblyusif-qgti";"759wkmsu-jjqk";32;68000;"Alugada";9.0;"Empreendimento";"D";3800;16.89;0;0.06;"y";8
"pathvpx2-p1ez";"bbmxiv70-0pzg";"mcus9oam-alm1";24;60000;"Alugada";1.0;"Pag. de débitos";"B";12000;10.36;0;0.2;"n";3
"i5dfjn3n-estn";"bbnwudd3-kxm9";"m7rpjmal-65dl";28;170000;"Hipoteca";4.0;"Educativo";"D";20000;0.0;0;0.12;"y";10
"jl9mpbob-juwc";"bbqe1ncn-3xwq";"w7jp4y1a-2jwz";30;17280;"Hipoteca";0.0;"Pessoal";"C";2000;0.0;0;0.12;"n";7
"fghvrdfc-o2g1";"bbql9r0j-zm0p";"0aud64ut-x6xy";36;372000;"Alugada";4.0;"Pag. de débitos";"E";2000;0.0;1;0.01;"y";14
"jbgeycmt-ktfc";"bbrijjii-jieq";"xh1dyh2l-llpz";23;90000;"Alugada";0.0;"Pag. de débitos";"C";8000;13.35;0;0.09;"y";3
"jenmvue0-o1tw";"bbrwzob8-dfim";"qsrxsw8s-ccg1";24;68648;"Alugada";1.0;"Empreendimento";"B";5000;10.99;0;0.07;"n";2
"bvqykzbl-hoc1";"bbs3mlxo-ewy9";"sb6qsanr-kn2n";24;31000;"Hipoteca";8.0;"Educativo";"A";5000;5.42;0;0.16;"n";2
"nzz4isr7-x3tg";"bbtb2gyy-2ily";"7hizkhsp-xkje";26;150000;"Alugada";3.0;"Pessoal";"A";12000;7.9;0;0.08;"n";3
"imoeuof0-b4cf";"bbtfjkvq-xzgj";"wqvofueu-lcgp";24;40000;"Própria";1.0;"Melhora do lar";"A";9000;8.94;0;0.23;"n";3
"btjna4g5-gt17";"bbtrxxii-moxp";"tqlonhjo-kybc";23;50004;"Alugada";5.0;"Médico";"C";8000;12.73;0;0.16;"n";4
"4o96bg77-qnsw";"bbvnrrfw-gryb";"zymlzedr-rg3y";28;32500;"Alugada";0.0;"Médico";"A";8250;7.51;0;0.25;"n";10
"6eeukwop-lici";"bbwflija-jkkj";"usweedep-bndc";26;67000;"Própria";10.0;"Pag. de débitos";"E";5000;16.45;1;0.07;"y";3
"degylx3l-69yi";"bbxwijti-jwte";"ek9ossxt-nwbj";38;45000;"Hipoteca";6.0;"Pag. de débitos";"A";6375;7.51;0;0.14;"n";16
"ztdmitqm-wlgf";"bbyncwa8-kt6c";"gajegexp-sqgd";35;648000;"Hipoteca";6.0;"Pessoal";"E";10000;17.19;1;0.02;"y";8
"pgnzhpdu-wyu8";"bbzo4kve-lfyh";"t7pkqccx-tydf";30;78000;"Hipoteca";1.0;"Empreendimento";"C";26000;15.96;0;0.33;"y";5
"jx24thiv-7izv";"bbzu78rh-idcc";"82rg5lxk-xjds";31;74628;"Hipoteca";12.0;"Pag. de débitos";"C";15000;12.99;0;0.2;"n";5
"j9vbvhij-af6c";"bc20qlno-jkei";"qc5hhfbw-elcl";23;60000;"Alugada";1.0;"Educativo";"B";4000;11.83;0;0.07;"n";3
"wj6mfsy2-tbjj";"bc3dtj72-ayng";"phucdkhh-naej";25;39000;"Alugada";9.0;"Médico";"A";5000;7.49;0;0.13;"n";4
"9kjnje2k-t9f6";"bc6t2fs3-cdyw";"eusxbb39-i2gu";29;150000;"Hipoteca";12.0;"Pessoal";"A";7000;9.32;0;0.05;"n";6
"vldv1trl-qppc";"bc7kqk8c-yhri";"zrhk1tpr-rf4m";23;53000;"Alugada";0.0;"Empreendimento";"C";9000;12.09;0;0.17;"y";3
"g6cqkr6f-8bgf";"bcamyrwd-r6z6";"cl8scqrl-2rbx";24;25800;"Alugada";0.0;"Médico";"A";6000;7.14;0;0.23;"n";4
"wfjkorp5-rhjl";"bcaxuucb-hwdx";"4ixmsu1o-ttcb";38;21000;"Hipoteca";5.0;"Melhora do lar";"C";3000;13.43;0;0.14;"y";17
"81tgmrnm-zdtg";"bcay2dla-gbbn";"sjitf62y-ew7r";42;35004;"Alugada";12.0;"Médico";"A";1500;7.37;0;0.04;"n";12
"abhil7vw-nm4c";"bccf96wa-muyb";"kmk3itt6-mjqh";21;75000;"Alugada";3.0;"Educativo";"C";17950;10.91;0;0.24;"n";3
"zrlcxskk-aby8";"bccwuoou-f4yy";"qu3rkxna-v3bj";25;33168;"Hipoteca";9.0;"Pessoal";"C";6000;15.96;1;0.18;"n";4
"t8vyrrxd-nmr5";"bcdbnutj-wbn5";"y4ylpz5t-pez0";40;172800;"Alugada";9.0;"Pag. de débitos";"B";20000;0.0;0;0.12;"n";13
"4arzg9zc-mwzd";"bceazd16-artv";"gcyiuhgs-1mtu";32;74346;"Hipoteca";16.0;"Médico";"A";7000;7.9;0;0.09;"n";9
"0zut0ppf-af9r";"bceic9q8-ppbl";"tihhksyl-3tiw";29;240000;"Hipoteca";11.0;"Pessoal";"D";35000;14.91;0;0.15;"n";6
"nihdqagb-kcje";"bceip4z4-foz1";"lbyfgqqo-anbl";28;130000;"Hipoteca";0.0;"Educativo";"A";9000;8.0;0;0.07;"n";6
"9eutzlid-rpsl";"bcen94px-ybcg";"mugszcfu-tdqp";33;38016;"Alugada";10.0;"Educativo";"A";15000;6.17;1;0.39;"n";9
"58ijl8pp-tvji";"bcgcc4wf-jygp";"okdokhyn-3hk1";22;50400;"Hipoteca";6.0;"Educativo";"D";12000;14.09;0;0.24;"n";2
"lywg4ub5-ckt6";"bcisfwan-hnsi";"pai1lbkf-pz87";23;59497;"Alugada";0.0;"Médico";"E";20000;16.0;1;0.29;"n";3
"dnet4a7c-wpol";"bckb6y35-awqy";"t8fwgge2-7x98";30;90000;"Hipoteca";7.0;"Pag. de débitos";"A";4800;8.9;1;0.05;"n";5
"nosxbplj-hax9";"bclufsfj-eaui";"snk06gcg-u04x";27;160000;"Hipoteca";0.0;"Pag. de débitos";"B";6000;10.99;0;0.04;"n";6
"sfcgltiz-pmmj";"bcnaeinm-ilaw";"o665n5en-dr5r";22;74867;"Hipoteca";4.0;"Médico";"D";17000;16.02;1;0.19;"y";4
"lyfl4oal-fqxp";"bcofxoxy-miui";"sknuom7a-tk7n";23;59000;"Alugada";4.0;"Pessoal";"A";14400;8.9;0;0.24;"n";3
"kdm2udjr-pzvi";"bcpa7lub-flsg";"kcdeze5b-aium";41;35000;"Hipoteca";18.0;"Empreendimento";"C";1500;13.06;0;0.04;"n";13
"jwu2jgox-yr4t";"bcpeqno1-lovp";"zld96sqf-ai7f";22;40000;"Hipoteca";3.0;"Pag. de débitos";"A";2000;7.9;0;0.05;"n";2
"jmmnl891-zetr";"bcpwguwd-5kym";"g8giffh3-lnce";25;42000;"Alugada";9.0;"Médico";"C";10000;14.27;0;0.24;"n";2
"xiaax9h3-93hs";"bcq4r7my-7fhu";"bbqypxqh-y2dz";30;49000;"Hipoteca";9.0;"Educativo";"A";11750;8.9;0;0.24;"n";9
"qjdeuojh-h4sg";"bcqghkrl-tgef";"phgafreg-celx";21;63000;"Hipoteca";5.0;"Empreendimento";"E";4800;0.0;0;0.08;"y";4
"ah2fpth1-inpx";"bcras0t5-oyph";"duzprpy0-pmtp";26;52992;"Alugada";6.0;"Melhora do lar";"";0;13.47;0;0.27;"n";15
"4cavhfc0-8olo";"bcsj3bj3-rdjo";"svjcua6a-zzge";27;69996;"Hipoteca";0.0;"Melhora do lar";"B";6000;10.75;0;0.09;"n";10
"z01slotw-lh1h";"bcsqz0i5-jwmz";"blrv6krt-d6z6";22;42000;"Hipoteca";0.0;"Pag. de débitos";"A";3200;7.9;1;0.08;"n";3
"ao7zlgak-ajp4";"bct23cdw-beau";"nijx16ao-zuq3";23;35000;"Hipoteca";0.0;"Empreendimento";"B";12000;12.42;0;0.34;"n";3
"2bgidfrn-fd4g";"bctlnjkj-jfn4";"ng2xjavw-w5al";25;20400;"Alugada";3.0;"Empreendimento";"C";4750;12.98;0;0.23;"y";4
"ed8w3trv-gtz8";"bcua1y9z-0ppm";"5ok8le0i-wodh";22;33000;"";6.0;"Pessoal";"B";7125;0.0;0;0.14;"n";10
"kqkn9ihk-fnso";"bcvjbsgs-ci39";"kng2u3yz-bki3";26;60000;"Hipoteca";8.0;"Melhora do lar";"B";12000;10.65;0;0.2;"n";2
"npb4ufqh-2s9g";"bczmk0fo-5bjg";"j53su1h7-spx2";26;0;"Hipoteca";2.0;"Empreendimento";"B";0;14.17;0;0.11;"y";3
"ty7r0uzz-cjt2";"bd1nfq0k-dlaj";"ot2z6t15-iuex";32;42000;"Própria";15.0;"Médico";"B";1800;10.2;0;0.04;"n";9
"vwuowqrs-5d50";"bd1ti9nk-lpyw";"lwmwsxip-rqzi";29;146000;"Hipoteca";12.0;"Médico";"A";3800;6.39;0;0.03;"n";6
